action_diversity,budget_burn_rate,budget_final,budget_initial,budget_max,budget_min,crash_type,crashed,cumulative_pe.causal.fast,cumulative_pe.causal.med,cumulative_pe.causal.slow,cumulative_pe.cost.fast,cumulative_pe.cost.med,cumulative_pe.cost.slow,cumulative_pe.quantity.fast,cumulative_pe.quantity.med,cumulative_pe.quantity.slow,cumulative_pe.temporal.fast,cumulative_pe.temporal.med,cumulative_pe.temporal.slow,final_budget,final_storage.sku_0,final_storage.sku_1,final_storage.sku_2,final_storage.sku_3,final_storage.sku_4,final_storage.sku_5,final_storage.sku_6,final_storage.sku_7,final_storage.sku_8,final_storage.sku_9,fulfilled_orders,max_repeat_streak,model_load_error,model_load_failed,most_common_action,most_common_action_count,num_repeated_actions,params.agent.interface.prediction_mode,params.agent.model.name,params.combination_id,params.pe_induction.p_shock,params.pe_induction.pe_mag,params.replication_id,params.seed,pe_causal_fast_final,pe_causal_med_final,pe_causal_slow_final,run_id,scratchpad_deletes,scratchpad_final_size,scratchpad_max_size,scratchpad_reads,scratchpad_used,scratchpad_writes,seed,total_orders_requested,total_steps,went_bankrupt
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4741.820723870131,0,100,0,0,0,0,0,0,0,0,1,4,,False,tool_check_inbox,7,2,optional,allenai/OLMo-2-1124-13B-Instruct,58,0.4,high,2,292,0.0,0.0,0.0,1771288578_42,0,0,0,0,False,0,42,4,11,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-922.7485267527718,0,100,0,0,0,0,0,0,0,0,1,7,,False,tool_check_inbox,10,1,optional,allenai/OLMo-2-1124-13B-Instruct,58,0.4,high,3,293,0.0,0.0,0.0,1771288616_42,0,0,0,0,False,0,42,1,15,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,39,,False,tool_check_inbox,58,2,optional,deepseek-ai/deepseek-llm-7b-chat,59,0.4,high,0,295,0.0,0.0,0.0,1771288647_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,59,0.4,high,1,296,0.0,0.0,0.0,1771288648_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,90,,False,tool_check_inbox,167,1,optional,deepseek-ai/deepseek-llm-7b-chat,59,0.4,high,3,298,0.0,0.0,0.0,1771288688_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-750.2920198473676,0,0,0,25,0,0,0,0,0,0,1,47,,False,tool_check_inbox,47,1,required,meta-llama/Llama-3.1-8B-Instruct,60,0.5,low,0,300,0.0,0.0,0.0,1771288734_42,0,0,0,0,False,0,42,2,49,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1815.2720274071487,50,0,0,0,0,0,0,0,0,0,1,31,,False,tool_check_inbox,53,2,required,meta-llama/Llama-3.1-8B-Instruct,60,0.5,low,1,301,0.0,0.0,0.0,1771288735_42,0,0,0,0,False,0,42,1,32,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,44,,False,tool_check_inbox,117,12,required,meta-llama/Llama-3.1-8B-Instruct,60,0.5,low,4,304,0.0,0.0,0.0,1771288770_42,0,0,0,0,False,0,42,0,62,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-882.794369948044,50,0,0,0,0,0,0,0,0,0,1,6,,False,tool_check_inbox,9,2,required,allenai/OLMo-2-1124-13B-Instruct,61,0.5,low,3,308,0.0,0.0,0.0,1771288813_42,0,0,0,0,False,0,42,1,11,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.83031070723618,51,0,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,21,6,required,allenai/OLMo-2-1124-13B-Instruct,61,0.5,low,1,306,0.0,0.0,0.0,1771288814_42,0,0,0,0,False,0,42,2,22,False
4,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6923.834542624547,200,0,0,0,0,0,0,0,0,0,1,20,,False,tool_check_inbox,72,6,required,allenai/OLMo-2-1124-13B-Instruct,61,0.5,low,4,309,0.0,0.0,0.0,1771288885_42,0,0,0,0,False,0,42,2,12,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,168,,False,tool_check_inbox,168,0,required,deepseek-ai/deepseek-llm-7b-chat,62,0.5,low,3,313,0.0,0.0,0.0,1771288929_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,24,,False,tool_check_inbox,53,2,optional,meta-llama/Llama-3.1-8B-Instruct,63,0.5,low,2,317,0.0,0.0,0.0,1771289020_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,21,,False,tool_check_inbox,62,5,optional,meta-llama/Llama-3.1-8B-Instruct,63,0.5,low,0,315,0.0,0.0,0.0,1771289022_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1330.648884515048,0,103,0,0,0,0,0,0,0,0,1,15,,False,tool_check_inbox,21,1,optional,meta-llama/Llama-3.1-8B-Instruct,63,0.5,low,3,318,0.0,0.0,0.0,1771289067_42,0,0,0,0,False,0,42,1,22,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-590.4315271194655,45,0,0,0,0,0,0,0,0,0,1,25,,False,tool_check_inbox,35,2,optional,meta-llama/Llama-3.1-8B-Instruct,63,0.5,low,4,319,0.0,0.0,0.0,1771289068_42,0,0,0,0,False,0,42,1,38,False
3,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1714.6485752241324,0,50,0,0,0,0,0,0,0,0,1,6,,False,tool_check_inbox,12,2,optional,allenai/OLMo-2-1124-13B-Instruct,64,0.5,low,1,321,0.0,0.0,0.0,1771289157_42,0,0,0,0,False,0,42,2,10,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.277877361536,47,0,0,0,0,0,0,0,0,0,1,8,,False,tool_check_inbox,13,2,optional,allenai/OLMo-2-1124-13B-Instruct,64,0.5,low,4,324,0.0,0.0,0.0,1771289277_42,0,0,0,0,False,0,42,2,15,False
4,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2601.775655430211,100,0,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,18,3,optional,allenai/OLMo-2-1124-13B-Instruct,64,0.5,low,3,323,0.0,0.0,0.0,1771289278_42,0,0,0,0,False,0,42,1,7,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,55,,False,tool_check_inbox,58,1,optional,deepseek-ai/deepseek-llm-7b-chat,65,0.5,low,0,325,0.0,0.0,0.0,1771289377_42,0,0,0,0,False,0,42,0,59,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,67,,False,tool_check_inbox,110,2,optional,deepseek-ai/deepseek-llm-7b-chat,65,0.5,low,2,327,0.0,0.0,0.0,1771289381_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,74,,False,tool_check_inbox,110,2,optional,deepseek-ai/deepseek-llm-7b-chat,65,0.5,low,4,329,0.0,0.0,0.0,1771289465_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-964.0435904538651,85,0,0,0,0,0,0,0,0,0,1,3,,False,tool_check_inbox,8,2,required,meta-llama/Llama-3.1-8B-Instruct,66,0.5,high,0,330,0.0,0.0,0.0,1771289499_42,0,0,0,0,False,0,42,1,11,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5221.981498154569,142,0,0,0,0,0,0,0,0,0,1,48,,False,tool_check_inbox,152,11,required,meta-llama/Llama-3.1-8B-Instruct,66,0.5,high,1,331,0.0,0.0,0.0,1771289583_42,0,0,0,0,False,0,42,1,51,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2502.8219237307167,80,0,0,0,0,0,0,0,0,0,1,7,,False,tool_check_inbox,12,4,required,allenai/OLMo-2-1124-13B-Instruct,67,0.5,high,1,336,0.0,0.0,0.0,1771289666_42,0,0,0,0,False,0,42,3,17,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,49,,False,tool_check_inbox,59,3,required,meta-llama/Llama-3.1-8B-Instruct,66,0.5,high,4,334,0.0,0.0,0.0,1771289667_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-349.6013783589061,100,0,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,16,2,required,allenai/OLMo-2-1124-13B-Instruct,67,0.5,high,4,339,0.0,0.0,0.0,1771289729_42,0,0,0,0,False,0,42,3,12,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,168,,False,tool_check_inbox,168,0,required,deepseek-ai/deepseek-llm-7b-chat,68,0.5,high,0,340,0.0,0.0,0.0,1771289781_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,112,,False,tool_check_inbox,112,0,required,deepseek-ai/deepseek-llm-7b-chat,68,0.5,high,4,344,0.0,0.0,0.0,1771289825_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,31,,False,tool_check_inbox,55,1,optional,meta-llama/Llama-3.1-8B-Instruct,69,0.5,high,0,345,0.0,0.0,0.0,1771289826_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,51,,False,tool_check_inbox,146,8,optional,meta-llama/Llama-3.1-8B-Instruct,69,0.5,high,3,348,0.0,0.0,0.0,1771289866_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-959.750773758296,50,0,0,0,0,0,0,0,0,0,1,42,,False,tool_check_inbox,45,1,optional,meta-llama/Llama-3.1-8B-Instruct,69,0.5,high,4,349,0.0,0.0,0.0,1771289899_42,0,0,0,0,False,0,42,1,46,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2448.841378759495,0,61,0,0,0,0,0,0,0,0,1,8,,False,tool_check_inbox,36,8,optional,allenai/OLMo-2-1124-13B-Instruct,70,0.5,high,0,350,0.0,0.0,0.0,1771289978_42,0,0,0,0,False,0,42,3,18,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1141.0691524259798,50,0,0,0,0,0,0,0,0,0,1,10,,False,tool_check_inbox,26,7,optional,allenai/OLMo-2-1124-13B-Instruct,70,0.5,high,4,354,0.0,0.0,0.0,1771290008_42,0,0,0,0,False,0,42,2,18,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,71,0.5,high,0,355,0.0,0.0,0.0,1771290039_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,27,,False,tool_check_inbox,54,2,optional,deepseek-ai/deepseek-llm-7b-chat,71,0.5,high,2,357,0.0,0.0,0.0,1771290183_42,0,0,0,0,False,0,42,1,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,51,,False,tool_check_inbox,55,1,optional,deepseek-ai/deepseek-llm-7b-chat,71,0.5,high,3,358,0.0,0.0,0.0,1771290185_42,0,0,0,0,False,0,42,1,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,44,,False,tool_check_inbox,55,1,optional,deepseek-ai/deepseek-llm-7b-chat,71,0.5,high,1,356,0.0,0.0,0.0,1771290186_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1217.8394345821532,49,0,0,0,0,0,0,0,0,0,1,27,,False,tool_check_inbox,64,3,required,meta-llama/Llama-3.1-8B-Instruct,72,0.6,low,1,361,0.0,0.0,0.0,1771290215_42,0,0,0,0,False,0,42,1,44,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3701.8922364262644,100,0,0,0,0,0,0,0,0,0,1,16,,False,tool_check_inbox,18,1,optional,deepseek-ai/deepseek-llm-7b-chat,71,0.5,high,4,359,0.0,0.0,0.0,1771290216_42,0,0,0,0,False,0,42,1,19,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-832.798866285863,54,0,0,0,0,0,0,0,0,0,1,88,,False,tool_check_inbox,145,6,required,meta-llama/Llama-3.1-8B-Instruct,72,0.6,low,4,364,0.0,0.0,0.0,1771290245_42,0,0,0,0,False,0,42,1,39,False
2,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1044.4822425024809,0,100,0,0,0,0,0,0,0,0,1,2,,False,tool_order,3,1,required,allenai/OLMo-2-1124-13B-Instruct,73,0.6,low,0,365,0.0,0.0,0.0,1771290281_42,0,0,0,0,False,0,42,3,5,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-935.1493972169253,50,0,0,0,0,0,0,0,0,0,1,16,,False,tool_check_inbox,17,1,required,allenai/OLMo-2-1124-13B-Instruct,73,0.6,low,1,366,0.0,0.0,0.0,1771290369_42,0,0,0,0,False,0,42,1,18,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-756.8001036389448,0,81,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,18,5,required,allenai/OLMo-2-1124-13B-Instruct,73,0.6,low,3,368,0.0,0.0,0.0,1771290373_42,0,0,0,0,False,0,42,2,11,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2022.6701240423736,60,0,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,14,3,required,allenai/OLMo-2-1124-13B-Instruct,73,0.6,low,4,369,0.0,0.0,0.0,1771290432_42,0,0,0,0,False,0,42,3,20,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,74,0.6,low,0,370,0.0,0.0,0.0,1771290434_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,74,0.6,low,1,371,0.0,0.0,0.0,1771290468_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,41,,False,tool_check_inbox,97,2,required,deepseek-ai/deepseek-llm-7b-chat,74,0.6,low,2,372,0.0,0.0,0.0,1771290505_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2542.0931268269255,100,0,0,0,0,0,0,0,0,0,1,19,,False,tool_check_inbox,25,2,optional,meta-llama/Llama-3.1-8B-Instruct,75,0.6,low,0,375,0.0,0.0,0.0,1771290540_42,0,0,0,0,False,0,42,1,28,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,52,,False,tool_check_inbox,55,1,required,deepseek-ai/deepseek-llm-7b-chat,74,0.6,low,4,374,0.0,0.0,0.0,1771290543_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,29,,False,tool_check_inbox,53,2,optional,meta-llama/Llama-3.1-8B-Instruct,75,0.6,low,1,376,0.0,0.0,0.0,1771290608_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,20,,False,tool_check_inbox,52,4,optional,meta-llama/Llama-3.1-8B-Instruct,75,0.6,low,2,377,0.0,0.0,0.0,1771290638_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1740.6182672642437,50,0,0,0,0,0,0,0,0,0,1,28,,False,tool_check_inbox,33,2,optional,meta-llama/Llama-3.1-8B-Instruct,75,0.6,low,4,379,0.0,0.0,0.0,1771290709_42,0,0,0,0,False,0,42,1,37,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,45,,False,tool_check_inbox,55,1,optional,meta-llama/Llama-3.1-8B-Instruct,75,0.6,low,3,378,0.0,0.0,0.0,1771290711_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3608.951528898901,0,100,0,0,0,0,0,0,0,0,1,14,,False,tool_check_inbox,26,3,optional,allenai/OLMo-2-1124-13B-Instruct,76,0.6,low,0,380,0.0,0.0,0.0,1771290747_42,0,0,0,0,False,0,42,4,15,False
3,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-914.5574224226923,0,0,60,0,0,0,0,0,0,0,1,4,,False,tool_check_inbox,7,3,optional,allenai/OLMo-2-1124-13B-Instruct,76,0.6,low,2,382,0.0,0.0,0.0,1771290748_42,0,0,0,0,False,0,42,3,11,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1577.9147261950166,0,51,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,11,1,optional,allenai/OLMo-2-1124-13B-Instruct,76,0.6,low,4,384,0.0,0.0,0.0,1771290790_42,0,0,0,0,False,0,42,1,13,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-804.8763125807121,50,0,0,0,0,0,0,0,0,0,1,31,,False,tool_check_inbox,48,2,optional,deepseek-ai/deepseek-llm-7b-chat,77,0.6,low,0,385,0.0,0.0,0.0,1771290796_42,0,0,0,0,False,0,42,1,48,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,120,,False,tool_check_inbox,166,2,optional,deepseek-ai/deepseek-llm-7b-chat,77,0.6,low,2,387,0.0,0.0,0.0,1771290821_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,77,0.6,low,4,389,0.0,0.0,0.0,1771290853_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,43,,False,tool_check_inbox,107,5,required,meta-llama/Llama-3.1-8B-Instruct,78,0.6,high,0,390,0.0,0.0,0.0,1771290891_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,25,,False,tool_check_inbox,61,4,required,meta-llama/Llama-3.1-8B-Instruct,78,0.6,high,2,392,0.0,0.0,0.0,1771290971_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3800.6588063394724,0,86,0,0,0,0,0,0,0,0,1,10,,False,tool_check_inbox,19,3,required,allenai/OLMo-2-1124-13B-Instruct,79,0.6,high,0,395,0.0,0.0,0.0,1771291045_42,0,0,0,0,False,0,42,3,22,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1422.0361529708962,109,0,0,0,0,0,0,0,0,0,1,33,,False,tool_check_inbox,42,2,required,meta-llama/Llama-3.1-8B-Instruct,78,0.6,high,4,394,0.0,0.0,0.0,1771291052_42,0,0,0,0,False,0,42,2,44,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1057.5205238205256,0,100,0,0,0,0,0,0,0,0,1,8,,False,tool_check_inbox,25,5,required,allenai/OLMo-2-1124-13B-Instruct,79,0.6,high,2,397,0.0,0.0,0.0,1771291129_42,0,0,0,0,False,0,42,2,26,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-809.2506054352893,0,28,0,0,0,0,0,0,0,0,1,6,,False,tool_check_inbox,15,3,required,allenai/OLMo-2-1124-13B-Instruct,79,0.6,high,1,396,0.0,0.0,0.0,1771291134_42,0,0,0,0,False,0,42,3,23,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1582.400543238236,50,0,0,0,0,0,0,0,0,0,1,20,,False,tool_check_inbox,68,4,required,allenai/OLMo-2-1124-13B-Instruct,79,0.6,high,4,399,0.0,0.0,0.0,1771291168_42,0,0,0,0,False,0,42,2,16,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,47,,False,tool_check_inbox,55,1,required,deepseek-ai/deepseek-llm-7b-chat,80,0.6,high,1,401,0.0,0.0,0.0,1771291169_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,80,0.6,high,2,402,0.0,0.0,0.0,1771291213_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,64,,False,tool_check_inbox,109,3,required,deepseek-ai/deepseek-llm-7b-chat,80,0.6,high,4,404,0.0,0.0,0.0,1771291249_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-872.124254709036,100,0,0,0,0,0,0,0,0,0,1,15,,False,tool_check_inbox,23,2,optional,meta-llama/Llama-3.1-8B-Instruct,81,0.6,high,0,405,0.0,0.0,0.0,1771291337_42,0,0,0,0,False,0,42,1,25,False
